,Pt,T,Vf,Im,Vu,Sig,Ach,IERange,Over,Temp,Charge,Total Charge,Charge Density,Charge Integral,Anodal Charge Integral,Cathodal Charge Integral,Anodal Charge Storage Capacity,Cathodal Charge Storage Capacity,Date,Time,Site
1547,387,77.6,-5.19883E-001,-5.68992e-10,0.00000E+000,-5.20000E-001,1.00642E-003,4,..........a,-327.66,-1.1987753975507953e-07,-8.93435264470529e-06,-0.44671763223526445,0.005993876987753976,0.0,0.005993876987753976,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1548,388,77.8,-5.09874E-001,-5.13071e-10,0.00000E+000,-5.10000E-001,9.92122E-004,4,..........a,-327.66,-1.0820651641303284e-07,-9.042559161118323e-06,-0.4521279580559161,0.005410325820651642,0.0,0.005410325820651642,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1549,389,78,-4.99884E-001,-4.62778e-10,0.00000E+000,-5.00000E-001,9.95922E-004,4,..........a,-327.66,-9.758509517019034e-08,-9.140144256288513e-06,-0.45700721281442563,0.004879254758509517,0.0,0.004879254758509517,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1550,390,78.2,-4.89869E-001,-4.19379e-10,0.00000E+000,-4.90000E-001,9.92822E-004,4,..........a,-327.66,-8.821587643175288e-08,-9.228360132720266e-06,-0.4614180066360133,0.004410793821587644,0.0,0.004410793821587644,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1551,391,78.4,-4.79860E-001,-3.76523e-10,0.00000E+000,-4.80000E-001,9.88422E-004,4,..........a,-327.66,-7.959035918071836e-08,-9.307950491900985e-06,-0.46539752459504924,0.003979517959035918,0.0,0.003979517959035918,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1552,392,78.6,-4.69870E-001,-3.37427e-10,0.00000E+000,-4.70000E-001,9.88022E-004,4,..........a,-327.66,-7.139514279028559e-08,-9.37934563469127e-06,-0.4689672817345635,0.0035697571395142793,0.0,0.0035697571395142793,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1553,393,78.8,-4.59841E-001,-3.00722e-10,0.00000E+000,-4.60000E-001,9.79522E-004,4,..........a,-327.66,-6.381502763005526e-08,-9.443160662321326e-06,-0.4721580331160663,0.003190751381502763,0.0,0.003190751381502763,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1554,394,79,-4.49885E-001,-2.66675e-10,0.00000E+000,-4.50000E-001,1.00242E-003,4,..........a,-327.66,-5.673981347962696e-08,-9.499900475800953e-06,-0.4749950237900476,0.002836990673981348,0.0,0.002836990673981348,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1555,395,79.2,-4.39885E-001,-2.35643e-10,0.00000E+000,-4.40000E-001,1.00872E-003,4,..........a,-327.66,-5.023190046380093e-08,-9.550132376264754e-06,-0.47750661881323764,0.0025115950231900464,0.0,0.0025115950231900464,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1556,396,79.4,-4.29902E-001,-2.0628e-10,0.00000E+000,-4.30000E-001,9.72022E-004,4,..........a,-327.66,-4.4192388384776774e-08,-9.59432476464953e-06,-0.47971623823247644,0.0022096194192388384,0.0,0.0022096194192388384,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1557,397,79.6,-4.19901E-001,-1.77908e-10,0.00000E+000,-4.20000E-001,1.02302E-003,4,..........a,-327.66,-3.8418876837753676e-08,-9.632743641487283e-06,-0.4816371820743641,0.0019209438418876837,0.0,0.0019209438418876837,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1558,398,79.8,-4.09948E-001,-1.51407e-10,0.00000E+000,-4.10000E-001,9.92322E-004,4,..........a,-327.66,-3.293156586313173e-08,-9.665675207350414e-06,-0.4832837603675207,0.0016465782931565866,0.0,0.0016465782931565866,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1559,399,80,-3.99957E-001,-1.27086e-10,0.00000E+000,-4.00000E-001,1.02462E-003,4,..........a,-327.66,-2.7849355698711398e-08,-9.693524563049126e-06,-0.48467622815245626,0.0013924677849355698,0.0,0.0013924677849355698,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1560,400,80.2,-3.89928E-001,-1.03926e-10,0.00000E+000,-3.90000E-001,1.02172E-003,4,..........a,-327.66,-2.3101246202492403e-08,-9.716625809251618e-06,-0.4858312904625809,0.00115506231012462,0.0,0.00115506231012462,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1561,401,80.4,-3.79925E-001,-8.18503e-11,0.00000E+000,-3.80000E-001,9.92722E-004,4,..........a,-327.66,-1.8577667155334314e-08,-9.735203476406952e-06,-0.48676017382034753,0.0009288833577667156,0.0,0.0009288833577667156,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1562,402,80.6,-3.69926E-001,-6.13706e-11,0.00000E+000,-3.70000E-001,1.01262E-003,4,..........a,-327.66,-1.432211864423729e-08,-9.74952559505119e-06,-0.48747627975255947,0.0007161059322118644,0.0,0.0007161059322118644,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1563,403,80.8,-3.59922E-001,-4.14968e-11,0.00000E+000,-3.60000E-001,1.01542E-003,4,..........a,-327.66,-1.0286760573521149e-08,-9.759812355624712e-06,-0.48799061778123554,0.0005143380286760574,0.0,0.0005143380286760574,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1564,404,81,-3.49927E-001,-2.30171e-11,0.00000E+000,-3.50000E-001,9.85222E-004,4,..........a,-327.66,-6.451402902805805e-09,-9.766263758527517e-06,-0.4883131879263758,0.00032257014514029025,0.0,0.00032257014514029025,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1565,405,81.2,-3.39935E-001,-4.09336e-12,0.00000E+000,-3.40000E-001,1.01232E-003,4,..........a,-327.66,-2.7110514221028447e-09,-9.76897480994962e-06,-0.48844874049748094,0.00013555257110514223,0.0,0.00013555257110514223,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1566,406,81.4,-3.29967E-001,1.17683e-11,0.00000E+000,-3.30000E-001,1.00402E-003,4,..........a,-327.66,7.6749553499107e-10,-9.768207314414629e-06,-0.4884103657207314,3.83747767495535e-05,3.83747767495535e-05,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1567,407,81.6,-3.19833E-001,3.0975e-11,0.00000E+000,-3.20000E-001,9.94222E-004,4,..........a,-327.66,4.274338548677098e-09,-9.763932975865951e-06,-0.4881966487932975,0.00021371692743385486,0.00021371692743385486,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1568,408,81.8,-3.09913E-001,4.24284e-11,0.00000E+000,-3.10000E-001,9.85522E-004,4,..........a,-327.66,7.340354680709362e-09,-9.756592621185241e-06,-0.487829631059262,0.00036701773403546807,0.00036701773403546807,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1569,409,82,-2.99886E-001,5.646e-11,0.00000E+000,-3.00000E-001,1.00852E-003,4,..........a,-327.66,9.888859777719556e-09,-9.746703761407521e-06,-0.487335188070376,0.0004944429888859778,0.0004944429888859778,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1570,410,82.2,-2.89949E-001,6.89735e-11,0.00000E+000,-2.90000E-001,1.01632E-003,4,..........a,-327.66,1.2543375086750175e-08,-9.734160386320771e-06,-0.4867080193160385,0.0006271687543375087,0.0006271687543375087,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1571,411,82.4,-2.79902E-001,8.12029e-11,0.00000E+000,-2.80000E-001,1.00472E-003,4,..........a,-327.66,1.501767003534007e-08,-9.71914271628543e-06,-0.4859571358142715,0.0007508835017670034,0.0007508835017670034,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1572,412,82.6,-2.69905E-001,9.10933e-11,0.00000E+000,-2.70000E-001,1.01722E-003,4,..........a,-327.66,1.722965445930892e-08,-9.701913061826122e-06,-0.4850956530913061,0.000861482722965446,0.000861482722965446,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1573,413,82.8,-2.59936E-001,1.01824e-10,0.00000E+000,-2.60000E-001,1.01222E-003,4,..........a,-327.66,1.9291768583537168e-08,-9.682621293242585e-06,-0.4841310646621292,0.0009645884291768583,0.0009645884291768583,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1574,414,83,-2.49990E-001,1.11539e-10,0.00000E+000,-2.50000E-001,9.88022E-004,4,..........a,-327.66,2.133634267268535e-08,-9.661284950569899e-06,-0.4830642475284949,0.0010668171336342673,0.0010668171336342673,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1575,415,83.2,-2.39995E-001,1.20543e-10,0.00000E+000,-2.40000E-001,1.01482E-003,4,..........a,-327.66,2.3208246416492837e-08,-9.638076704153406e-06,-0.4819038352076703,0.0011604123208246418,0.0011604123208246418,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1576,416,83.4,-2.29999E-001,1.27444e-10,0.00000E+000,-2.30000E-001,9.88522E-004,4,..........a,-327.66,2.47987495974992e-08,-9.613277954555908e-06,-0.48066389772779533,0.0012399374798749598,0.0012399374798749598,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1577,417,83.6,-2.19899E-001,1.33503e-10,0.00000E+000,-2.20000E-001,1.00652E-003,4,..........a,-327.66,2.6094752189504382e-08,-9.587183202366404e-06,-0.47935916011832014,0.001304737609475219,0.001304737609475219,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1578,418,83.8,-2.09964E-001,1.39136e-10,0.00000E+000,-2.10000E-001,1.00992E-003,4,..........a,-327.66,2.7263954527909056e-08,-9.559919247838495e-06,-0.4779959623919247,0.0013631977263954527,0.0013631977263954527,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
1579,419,84,-1.99954E-001,1.42952e-10,0.00000E+000,-2.00000E-001,1.00272E-003,4,..........a,-327.66,2.8208856417712837e-08,-9.531710391420782e-06,-0.47658551957103906,0.0014104428208856418,0.0014104428208856418,0.0,0.23798079906159814,0.5009294113588227,2024-03-21,17:45:33,E06
